Episode,Seed,Score,Algorithm
1538,Seed_1,1.9500000000000002,DQN
1539,Seed_1,2.0100000000000002,DQN
1540,Seed_1,4.869999999999997,DQN
1541,Seed_1,2.3100000000000005,DQN
1542,Seed_1,0.0,DQN
1543,Seed_1,5.1999999999999975,DQN
1544,Seed_1,5.1999999999999975,DQN
1545,Seed_1,4.999999999999997,DQN
1546,Seed_1,0.0,DQN
1547,Seed_1,5.149999999999998,DQN
1548,Seed_1,4.9899999999999975,DQN
1549,Seed_1,5.149999999999998,DQN
1550,Seed_1,5.189999999999998,DQN
1551,Seed_1,4.769999999999998,DQN
1552,Seed_1,2.0900000000000003,DQN
1553,Seed_1,2.0100000000000002,DQN
1554,Seed_1,2.3100000000000005,DQN
1555,Seed_1,0.0,DQN
1556,Seed_1,0.0,DQN
1557,Seed_1,2.0100000000000002,DQN
1558,Seed_1,2.81,DQN
1559,Seed_1,0.0,DQN
1560,Seed_1,0.0,DQN
1561,Seed_1,10.429999999999996,DQN
1562,Seed_1,0.0,DQN
1563,Seed_1,4.609999999999997,DQN
1564,Seed_1,4.9899999999999975,DQN
1565,Seed_1,0.0,DQN
1566,Seed_1,10.429999999999996,DQN
1567,Seed_1,10.909999999999997,DQN
1568,Seed_1,4.9899999999999975,DQN
1569,Seed_1,0.0,DQN
1570,Seed_1,10.429999999999996,DQN
1571,Seed_1,0.0,DQN
1572,Seed_1,10.429999999999996,DQN
1573,Seed_1,10.429999999999996,DQN
1574,Seed_1,5.039999999999997,DQN
1575,Seed_1,0.0,DQN
1576,Seed_1,0.0,DQN
1577,Seed_1,10.429999999999996,DQN
1578,Seed_1,10.429999999999996,DQN
1579,Seed_1,7.419999999999995,DQN
1580,Seed_1,2.4600000000000004,DQN
1581,Seed_1,0.0,DQN
1582,Seed_1,6.2700000000000005,DQN
1583,Seed_1,5.1599999999999975,DQN
1584,Seed_1,9.009999999999996,DQN
1585,Seed_1,3.469999999999999,DQN
1586,Seed_1,5.6000000000000005,DQN
1587,Seed_1,2.35,DQN
1588,Seed_1,0.0,DQN
1589,Seed_1,0.0,DQN
1590,Seed_1,10.429999999999996,DQN
1591,Seed_1,10.429999999999996,DQN
1592,Seed_1,0.0,DQN
1593,Seed_1,0.0,DQN
1594,Seed_1,0.0,DQN
1595,Seed_1,5.149999999999998,DQN
1596,Seed_1,0.0,DQN
1597,Seed_1,1.4300000000000002,DQN
1598,Seed_1,4.999999999999997,DQN
1599,Seed_1,0.0,DQN
1600,Seed_1,2.0100000000000002,DQN
1601,Seed_1,0.0,DQN
1602,Seed_1,0.0,DQN
1603,Seed_1,0.0,DQN
1604,Seed_1,0.0,DQN
1605,Seed_1,10.589999999999996,DQN
1606,Seed_1,0.0,DQN
1607,Seed_1,10.429999999999996,DQN
1608,Seed_1,3.329999999999999,DQN
1609,Seed_1,5.139999999999997,DQN
1610,Seed_1,0.0,DQN
1611,Seed_1,0.0,DQN
1612,Seed_1,0.14,DQN
1613,Seed_1,3.5799999999999987,DQN
1614,Seed_1,2.0900000000000003,DQN
1615,Seed_1,0.0,DQN
1616,Seed_1,0.0,DQN
1617,Seed_1,0.0,DQN
1618,Seed_1,0.0,DQN
1619,Seed_1,4.999999999999997,DQN
1620,Seed_1,1.9500000000000002,DQN
1621,Seed_1,0.27,DQN
1622,Seed_1,0.0,DQN
1623,Seed_1,6.579999999999996,DQN
1624,Seed_1,12.189999999999998,DQN
1625,Seed_1,5.039999999999997,DQN
1626,Seed_1,1.85,DQN
1627,Seed_1,0.0,DQN
1628,Seed_1,0.0,DQN
1629,Seed_1,0.0,DQN
1630,Seed_1,0.0,DQN
1631,Seed_1,3.5799999999999987,DQN
1632,Seed_1,0.91,DQN
1633,Seed_1,0.0,DQN
1634,Seed_1,10.429999999999996,DQN
1635,Seed_1,4.869999999999997,DQN
1636,Seed_1,0.0,DQN
1637,Seed_1,10.589999999999996,DQN
1638,Seed_1,3.3100000000000005,DQN
1639,Seed_1,2.3100000000000005,DQN
1640,Seed_1,10.429999999999996,DQN
1641,Seed_1,0.0,DQN
1642,Seed_1,5.039999999999997,DQN
1643,Seed_1,5.029999999999998,DQN
1644,Seed_1,0.0,DQN
1645,Seed_1,0.0,DQN
1646,Seed_1,10.589999999999996,DQN
1647,Seed_1,0.0,DQN
1648,Seed_1,3.1899999999999995,DQN
1649,Seed_1,0.0,DQN
1650,Seed_1,0.0,DQN
1651,Seed_1,0.0,DQN
1652,Seed_1,10.589999999999996,DQN
1653,Seed_1,4.9899999999999975,DQN
1654,Seed_1,0.0,DQN
1655,Seed_1,0.0,DQN
1656,Seed_1,0.0,DQN
1657,Seed_1,0.0,DQN
1658,Seed_1,0.0,DQN
1659,Seed_1,0.0,DQN
1660,Seed_1,0.0,DQN
1661,Seed_1,2.49,DQN
1662,Seed_1,5.299999999999997,DQN
1663,Seed_1,3.3400000000000003,DQN
1664,Seed_1,0.0,DQN
1665,Seed_1,0.0,DQN
1666,Seed_1,10.589999999999996,DQN
1667,Seed_1,0.14,DQN
1668,Seed_1,4.999999999999997,DQN
1669,Seed_1,0.0,DQN
1670,Seed_1,4.01,DQN
1671,Seed_1,0.0,DQN
1672,Seed_1,10.429999999999996,DQN
1673,Seed_1,4.999999999999997,DQN
1674,Seed_1,2.3100000000000005,DQN
1675,Seed_1,0.0,DQN
1676,Seed_1,5.029999999999998,DQN
1677,Seed_1,2.3500000000000005,DQN
1678,Seed_1,0.44999999999999996,DQN
1679,Seed_1,4.9899999999999975,DQN
1680,Seed_1,10.589999999999996,DQN
1681,Seed_1,0.0,DQN
1682,Seed_1,2.6500000000000004,DQN
1683,Seed_1,2.47,DQN
1684,Seed_1,2.05,DQN
1685,Seed_1,0.0,DQN
1686,Seed_1,0.0,DQN
1687,Seed_1,10.589999999999996,DQN
1688,Seed_1,4.999999999999997,DQN
1689,Seed_1,4.999999999999997,DQN
1690,Seed_1,0.0,DQN
1691,Seed_1,0.0,DQN
1692,Seed_1,4.769999999999998,DQN
1693,Seed_1,5.139999999999997,DQN
1694,Seed_1,10.429999999999996,DQN
1695,Seed_1,0.0,DQN
1696,Seed_1,0.14,DQN
1697,Seed_1,0.91,DQN
1698,Seed_1,10.589999999999996,DQN
1699,Seed_1,0.0,DQN
1700,Seed_1,0.0,DQN
1701,Seed_1,0.0,DQN
1702,Seed_1,5.149999999999998,DQN
1703,Seed_1,5.139999999999997,DQN
1704,Seed_1,5.299999999999997,DQN
1705,Seed_1,4.629999999999997,DQN
1706,Seed_1,0.0,DQN
1707,Seed_1,4.869999999999997,DQN
1708,Seed_1,0.0,DQN
1709,Seed_1,0.0,DQN
1710,Seed_1,0.77,DQN
1711,Seed_1,0.0,DQN
1712,Seed_1,5.889999999999996,DQN
1713,Seed_1,0.0,DQN
1714,Seed_1,0.0,DQN
1715,Seed_1,4.999999999999997,DQN
1716,Seed_1,0.0,DQN
1717,Seed_1,0.0,DQN
1718,Seed_1,0.0,DQN
1719,Seed_1,3.5799999999999987,DQN
1720,Seed_1,4.9899999999999975,DQN
1721,Seed_1,5.149999999999998,DQN
1722,Seed_1,4.769999999999998,DQN
1723,Seed_1,0.0,DQN
1724,Seed_1,5.1999999999999975,DQN
1725,Seed_1,5.299999999999997,DQN
1726,Seed_1,5.1599999999999975,DQN
1727,Seed_1,4.999999999999997,DQN
1728,Seed_1,0.0,DQN
1729,Seed_1,0.0,DQN
1730,Seed_1,0.0,DQN
1731,Seed_1,3.379999999999999,DQN
1732,Seed_1,5.039999999999997,DQN
1733,Seed_1,5.319999999999998,DQN
1734,Seed_1,6.219999999999997,DQN
1735,Seed_1,5.039999999999997,DQN
1736,Seed_1,3.0799999999999996,DQN
1737,Seed_1,5.1999999999999975,DQN
1738,Seed_1,5.299999999999997,DQN
1739,Seed_1,3.0799999999999996,DQN
1740,Seed_1,0.0,DQN
1741,Seed_1,10.589999999999996,DQN
1742,Seed_1,10.429999999999996,DQN
1743,Seed_1,0.29000000000000004,DQN
1744,Seed_1,4.96,DQN
1745,Seed_1,10.429999999999996,DQN
1746,Seed_1,0.0,DQN
1747,Seed_1,0.0,DQN
1748,Seed_1,10.429999999999996,DQN
1749,Seed_1,0.14,DQN
1750,Seed_1,10.749999999999996,DQN
1751,Seed_1,0.0,DQN
1752,Seed_1,0.0,DQN
1753,Seed_1,0.20000000000000007,DQN
1754,Seed_1,0.0,DQN
1755,Seed_1,0.0,DQN
1756,Seed_1,0.0,DQN
1757,Seed_1,0.14,DQN
1758,Seed_1,10.429999999999996,DQN
1759,Seed_1,10.429999999999996,DQN
1760,Seed_1,0.0,DQN
1761,Seed_1,3.899999999999999,DQN
1762,Seed_1,0.0,DQN
1763,Seed_1,6.429999999999996,DQN
1764,Seed_1,0.0,DQN
1765,Seed_1,0.44999999999999996,DQN
1766,Seed_1,2.51,DQN
1767,Seed_1,0.14,DQN
1768,Seed_1,6.719999999999995,DQN
1769,Seed_1,10.429999999999996,DQN
1770,Seed_1,10.749999999999996,DQN
1771,Seed_1,10.429999999999996,DQN
1772,Seed_1,0.30000000000000004,DQN
1773,Seed_1,7.89,DQN
1774,Seed_1,7.039999999999996,DQN
1775,Seed_1,6.1499999999999995,DQN
1776,Seed_1,10.429999999999996,DQN
1777,Seed_1,0.0,DQN
1778,Seed_1,10.429999999999996,DQN
1779,Seed_1,2.3500000000000005,DQN
1780,Seed_1,0.84,DQN
1781,Seed_1,3.379999999999999,DQN
1782,Seed_1,10.589999999999996,DQN
1783,Seed_1,0.0,DQN
1784,Seed_1,0.0,DQN
1785,Seed_1,0.30000000000000004,DQN
1786,Seed_1,0.0,DQN
1787,Seed_1,0.84,DQN
1788,Seed_1,0.0,DQN
1789,Seed_1,0.0,DQN
1790,Seed_1,6.719999999999995,DQN
1791,Seed_1,0.0,DQN
1792,Seed_1,0.0,DQN
1793,Seed_1,6.8799999999999955,DQN
1794,Seed_1,0.0,DQN
1795,Seed_1,0.0,DQN
1796,Seed_1,0.0,DQN
1797,Seed_1,7.039999999999996,DQN
1798,Seed_1,3.1899999999999995,DQN
1799,Seed_1,10.589999999999996,DQN
1800,Seed_1,6.749999999999996,DQN
1801,Seed_1,6.8799999999999955,DQN
1802,Seed_1,0.10999999999999999,DQN
1803,Seed_1,0.0,DQN
1804,Seed_1,0.0,DQN
1805,Seed_1,6.749999999999996,DQN
1806,Seed_1,10.429999999999996,DQN
1807,Seed_1,7.469999999999995,DQN
1808,Seed_1,0.0,DQN
1809,Seed_1,10.749999999999996,DQN
1810,Seed_1,2.92,DQN
1811,Seed_1,7.119999999999996,DQN
1812,Seed_1,4.999999999999997,DQN
1813,Seed_1,6.909999999999996,DQN
1814,Seed_1,10.909999999999997,DQN
1815,Seed_1,10.429999999999996,DQN
1816,Seed_1,0.0,DQN
1817,Seed_1,11.71,DQN
1818,Seed_1,0.0,DQN
1819,Seed_1,10.749999999999996,DQN
1820,Seed_1,10.429999999999996,DQN
1821,Seed_1,7.339999999999996,DQN
1822,Seed_1,10.589999999999996,DQN
1823,Seed_1,5.299999999999997,DQN
1824,Seed_1,0.20000000000000007,DQN
1825,Seed_1,0.0,DQN
1826,Seed_1,10.429999999999996,DQN
1827,Seed_1,0.0,DQN
1828,Seed_1,0.10999999999999999,DQN
1829,Seed_1,10.429999999999996,DQN
1830,Seed_1,0.0,DQN
1831,Seed_1,10.749999999999993,DQN
1832,Seed_1,10.909999999999997,DQN
1833,Seed_1,2.0100000000000002,DQN
1834,Seed_1,3.5799999999999987,DQN
1835,Seed_1,3.5799999999999987,DQN
1836,Seed_1,10.909999999999993,DQN
1837,Seed_1,3.379999999999999,DQN
1838,Seed_1,0.0,DQN
1839,Seed_1,10.749999999999996,DQN
1840,Seed_1,0.0,DQN
1841,Seed_1,0.30000000000000004,DQN
1842,Seed_1,10.749999999999995,DQN
1843,Seed_1,0.45000000000000007,DQN
1844,Seed_1,10.429999999999996,DQN
1845,Seed_1,0.0,DQN
1846,Seed_1,0.0,DQN
1847,Seed_1,10.749999999999996,DQN
1848,Seed_1,8.539999999999996,DQN
1849,Seed_1,3.329999999999999,DQN
1850,Seed_1,0.0,DQN
1851,Seed_1,0.0,DQN
1852,Seed_1,3.0799999999999996,DQN
1853,Seed_1,1.3,DQN
1854,Seed_1,10.749999999999996,DQN
1855,Seed_1,0.45000000000000007,DQN
1856,Seed_1,0.0,DQN
1857,Seed_1,10.909999999999993,DQN
1858,Seed_1,2.49,DQN
1859,Seed_1,2.49,DQN
1860,Seed_1,0.0,DQN
1861,Seed_1,2.49,DQN
1862,Seed_1,10.589999999999996,DQN
1863,Seed_1,0.0,DQN
1864,Seed_1,2.3100000000000005,DQN
1865,Seed_1,3.1899999999999995,DQN
1866,Seed_1,0.0,DQN
1867,Seed_1,11.229999999999997,DQN
1868,Seed_1,11.069999999999997,DQN
1869,Seed_1,5.1999999999999975,DQN
1870,Seed_1,0.4700000000000001,DQN
1871,Seed_1,0.30000000000000004,DQN
1872,Seed_1,10.589999999999996,DQN
1873,Seed_1,4.9899999999999975,DQN
1874,Seed_1,0.0,DQN
1875,Seed_1,2.49,DQN
1876,Seed_1,5.299999999999997,DQN
1877,Seed_1,5.1999999999999975,DQN
1878,Seed_1,10.589999999999996,DQN
1879,Seed_1,0.0,DQN
1880,Seed_1,0.0,DQN
1881,Seed_1,4.059999999999999,DQN
1882,Seed_1,0.3600000000000001,DQN
1883,Seed_1,0.20000000000000007,DQN
1884,Seed_1,0.0,DQN
1885,Seed_1,0.0,DQN
1886,Seed_1,10.589999999999996,DQN
1887,Seed_1,0.4700000000000001,DQN
1888,Seed_1,0.0,DQN
1889,Seed_1,3.3499999999999996,DQN
1890,Seed_1,0.0,DQN
1891,Seed_1,0.0,DQN
1892,Seed_1,10.749999999999996,DQN
1893,Seed_1,2.3100000000000005,DQN
1894,Seed_1,0.29000000000000004,DQN
1895,Seed_1,0.0,DQN
1896,Seed_1,6.579999999999996,DQN
1897,Seed_1,0.0,DQN
1898,Seed_1,3.329999999999999,DQN
1899,Seed_1,8.699999999999996,DQN
1900,Seed_1,10.429999999999996,DQN
1901,Seed_1,0.0,DQN
1902,Seed_1,4.9899999999999975,DQN
1903,Seed_1,10.589999999999996,DQN
1904,Seed_1,0.0,DQN
1905,Seed_1,10.589999999999996,DQN
1906,Seed_1,0.7100000000000001,DQN
1907,Seed_1,0.0,DQN
1908,Seed_1,10.589999999999996,DQN
1909,Seed_1,5.299999999999997,DQN
1910,Seed_1,0.0,DQN
1911,Seed_1,0.0,DQN
1912,Seed_1,10.429999999999996,DQN
1913,Seed_1,3.379999999999999,DQN
1914,Seed_1,3.469999999999999,DQN
1915,Seed_1,0.61,DQN
1916,Seed_1,0.0,DQN
1917,Seed_1,4.980000000000001,DQN
1918,Seed_1,3.469999999999999,DQN
1919,Seed_1,0.0,DQN
1920,Seed_1,5.359999999999998,DQN
1921,Seed_1,3.329999999999999,DQN
1922,Seed_1,4.9899999999999975,DQN
1923,Seed_1,0.0,DQN
1924,Seed_1,5.519999999999998,DQN
1925,Seed_1,3.379999999999999,DQN
1926,Seed_1,6.119999999999997,DQN
1927,Seed_1,10.909999999999997,DQN
1928,Seed_1,10.429999999999996,DQN
1929,Seed_1,0.55,DQN
1930,Seed_1,5.479999999999998,DQN
1931,Seed_1,10.429999999999996,DQN
1932,Seed_1,10.589999999999996,DQN
1933,Seed_1,0.0,DQN
1934,Seed_1,0.0,DQN
1935,Seed_1,0.0,DQN
1936,Seed_1,0.0,DQN
1937,Seed_1,0.0,DQN
1938,Seed_1,3.15,DQN
1939,Seed_1,3.379999999999999,DQN
1940,Seed_1,10.589999999999996,DQN
1941,Seed_1,3.329999999999999,DQN
1942,Seed_1,10.429999999999996,DQN
1943,Seed_1,0.0,DQN
1944,Seed_1,0.0,DQN
1945,Seed_1,0.0,DQN
1946,Seed_1,0.9299999999999999,DQN
1947,Seed_1,6.839999999999997,DQN
1948,Seed_1,0.0,DQN
1949,Seed_1,3.5799999999999987,DQN
1950,Seed_1,10.589999999999996,DQN
1951,Seed_1,0.0,DQN
1952,Seed_1,10.749999999999996,DQN
1953,Seed_1,10.749999999999996,DQN
1954,Seed_1,0.0,DQN
1955,Seed_1,6.119999999999997,DQN
1956,Seed_1,3.1899999999999995,DQN
1957,Seed_1,5.639999999999998,DQN
1958,Seed_1,10.589999999999996,DQN
1959,Seed_1,10.589999999999996,DQN
1960,Seed_1,10.429999999999996,DQN
1961,Seed_1,10.429999999999996,DQN
1962,Seed_1,10.429999999999996,DQN
1963,Seed_1,0.0,DQN
1964,Seed_1,0.0,DQN
1965,Seed_1,0.0,DQN
1966,Seed_1,4.999999999999997,DQN
1967,Seed_1,10.429999999999996,DQN
1968,Seed_1,0.0,DQN
1969,Seed_1,0.0,DQN
1970,Seed_1,10.429999999999996,DQN
1971,Seed_1,10.589999999999996,DQN
1972,Seed_1,0.61,DQN
1973,Seed_1,0.0,DQN
1974,Seed_1,10.429999999999996,DQN
1975,Seed_1,0.0,DQN
1976,Seed_1,0.0,DQN
1977,Seed_1,10.749999999999996,DQN
1978,Seed_1,0.0,DQN
1979,Seed_1,10.429999999999996,DQN
1980,Seed_1,0.0,DQN
1981,Seed_1,6.719999999999995,DQN
1982,Seed_1,6.259999999999997,DQN
1983,Seed_1,10.589999999999996,DQN
1984,Seed_1,8.749999999999995,DQN
1985,Seed_1,10.429999999999996,DQN
1986,Seed_1,0.0,DQN
1987,Seed_1,0.0,DQN
1988,Seed_1,10.429999999999996,DQN
1989,Seed_1,0.9299999999999999,DQN
1990,Seed_1,0.44999999999999996,DQN
1991,Seed_1,0.0,DQN
1992,Seed_1,5.149999999999998,DQN
1993,Seed_1,10.589999999999996,DQN
1994,Seed_1,9.969999999999995,DQN
1995,Seed_1,5.1999999999999975,DQN
1996,Seed_1,10.429999999999996,DQN
1997,Seed_1,0.0,DQN
1998,Seed_1,10.589999999999996,DQN
1999,Seed_1,0.0,DQN
2000,Seed_1,0.0,DQN
2001,Seed_1,3.5799999999999987,DQN
2002,Seed_1,0.0,DQN
2003,Seed_1,10.429999999999996,DQN
2004,Seed_1,0.77,DQN
2005,Seed_1,5.039999999999997,DQN
2006,Seed_1,10.589999999999996,DQN
2007,Seed_1,0.0,DQN
2008,Seed_1,0.0,DQN
2009,Seed_1,0.0,DQN
2010,Seed_1,0.0,DQN
2011,Seed_1,10.429999999999996,DQN
2012,Seed_1,0.0,DQN
2013,Seed_1,10.589999999999996,DQN
2014,Seed_1,5.889999999999997,DQN
2015,Seed_1,0.0,DQN
2016,Seed_1,0.0,DQN
2017,Seed_1,10.589999999999996,DQN
2018,Seed_1,0.0,DQN
2019,Seed_1,0.0,DQN
2020,Seed_1,0.0,DQN
2021,Seed_1,10.429999999999996,DQN
2022,Seed_1,0.0,DQN
2023,Seed_1,10.589999999999996,DQN
2024,Seed_1,3.469999999999999,DQN
2025,Seed_1,10.589999999999996,DQN
2026,Seed_1,0.0,DQN
2027,Seed_1,0.0,DQN
2028,Seed_1,5.519999999999998,DQN
2029,Seed_1,6.099999999999998,DQN
2030,Seed_1,10.589999999999996,DQN
2031,Seed_1,5.1999999999999975,DQN
2032,Seed_1,0.0,DQN
2033,Seed_1,5.319999999999998,DQN
2034,Seed_1,10.429999999999996,DQN
2035,Seed_1,0.0,DQN
2036,Seed_1,0.0,DQN
2037,Seed_1,0.0,DQN
2038,Seed_1,0.0,DQN
2039,Seed_1,10.429999999999996,DQN
2040,Seed_1,0.0,DQN
2041,Seed_1,0.0,DQN
2042,Seed_1,0.0,DQN
2043,Seed_1,10.589999999999996,DQN
2044,Seed_1,0.0,DQN
2045,Seed_1,0.0,DQN
2046,Seed_1,0.0,DQN
2047,Seed_1,0.0,DQN
2048,Seed_1,0.0,DQN
2049,Seed_1,0.0,DQN
2050,Seed_1,7.169999999999995,DQN
2051,Seed_1,0.0,DQN
2052,Seed_1,0.0,DQN
2053,Seed_1,0.0,DQN
2054,Seed_1,0.0,DQN
2055,Seed_1,0.0,DQN
2056,Seed_1,0.0,DQN
2057,Seed_1,0.13,DQN
2058,Seed_1,10.169999999999998,DQN
2059,Seed_1,1.1400000000000001,DQN
2060,Seed_1,0.0,DQN
2061,Seed_1,6.149999999999996,DQN
2062,Seed_1,6.109999999999996,DQN
2063,Seed_1,3.379999999999999,DQN
2064,Seed_1,6.309999999999996,DQN
2065,Seed_1,0.0,DQN
2066,Seed_1,6.469999999999995,DQN
2067,Seed_1,6.469999999999995,DQN
2068,Seed_1,6.579999999999996,DQN
2069,Seed_1,6.049999999999996,DQN
2070,Seed_1,6.369999999999996,DQN
2071,Seed_1,15.869999999999997,DQN
2072,Seed_1,0.13,DQN
2073,Seed_1,0.0,DQN
2074,Seed_1,12.419999999999998,DQN
2075,Seed_1,2.6500000000000004,DQN
2076,Seed_1,4.55,DQN
2077,Seed_1,10.429999999999996,DQN
2078,Seed_1,11.069999999999997,DQN
2079,Seed_1,6.369999999999996,DQN
2080,Seed_1,2.9899999999999998,DQN
2081,Seed_1,10.429999999999996,DQN
2082,Seed_1,0.0,DQN
2083,Seed_1,10.749999999999996,DQN
2084,Seed_1,0.0,DQN
2085,Seed_1,10.589999999999996,DQN
2086,Seed_1,6.429999999999996,DQN
2087,Seed_1,5.889999999999996,DQN
2088,Seed_1,10.429999999999996,DQN
2089,Seed_1,0.0,DQN
2090,Seed_1,9.090000000000002,DQN
2091,Seed_1,0.0,DQN
2092,Seed_1,10.429999999999996,DQN
2093,Seed_1,0.0,DQN
2094,Seed_1,0.0,DQN
2095,Seed_1,5.6000000000000005,DQN
2096,Seed_1,0.0,DQN
2097,Seed_1,0.13,DQN
2098,Seed_1,15.549999999999995,DQN
2099,Seed_1,10.589999999999996,DQN
2100,Seed_1,4.929999999999998,DQN
2101,Seed_1,5.039999999999997,DQN
2102,Seed_1,0.0,DQN
2103,Seed_1,1.6400000000000001,DQN
2104,Seed_1,4.999999999999997,DQN
2105,Seed_1,10.579999999999997,DQN
2106,Seed_1,5.419999999999997,DQN
2107,Seed_1,0.0,DQN
2108,Seed_1,0.13,DQN
2109,Seed_1,5.259999999999997,DQN
2110,Seed_1,10.429999999999996,DQN
2111,Seed_1,10.589999999999996,DQN
2112,Seed_1,10.429999999999996,DQN
2113,Seed_1,0.0,DQN
2114,Seed_1,4.869999999999997,DQN
2115,Seed_1,6.019999999999998,DQN
2116,Seed_1,5.229999999999998,DQN
2117,Seed_1,3.75,DQN
2118,Seed_1,0.0,DQN
2119,Seed_1,0.0,DQN
2120,Seed_1,5.259999999999997,DQN
2121,Seed_1,0.0,DQN
2122,Seed_1,0.0,DQN
2123,Seed_1,10.589999999999996,DQN
2124,Seed_1,4.82,DQN
2125,Seed_1,5.039999999999997,DQN
2126,Seed_1,5.149999999999998,DQN
2127,Seed_1,3.379999999999999,DQN
2128,Seed_1,4.34,DQN
2129,Seed_1,5.139999999999997,DQN
2130,Seed_1,5.93,DQN
2131,Seed_1,0.0,DQN
2132,Seed_1,15.079999999999998,DQN
2133,Seed_1,3.329999999999999,DQN
2134,Seed_1,3.629999999999999,DQN
2135,Seed_1,0.0,DQN
2136,Seed_1,3.789999999999999,DQN
2137,Seed_1,5.54,DQN
2138,Seed_1,0.0,DQN
2139,Seed_1,5.189999999999998,DQN
2140,Seed_1,0.0,DQN
2141,Seed_1,5.139999999999997,DQN
2142,Seed_1,5.029999999999998,DQN
2143,Seed_1,0.0,DQN
2144,Seed_1,10.589999999999996,DQN
2145,Seed_1,4.999999999999997,DQN
2146,Seed_1,2.56,DQN
2147,Seed_1,5.25,DQN
2148,Seed_1,0.0,DQN
2149,Seed_1,10.429999999999996,DQN
2150,Seed_1,2.3100000000000005,DQN
2151,Seed_1,12.07,DQN
2152,Seed_1,0.0,DQN
2153,Seed_1,0.0,DQN
2154,Seed_1,10.749999999999996,DQN
2155,Seed_1,10.749999999999996,DQN
2156,Seed_1,10.429999999999996,DQN
2157,Seed_1,0.55,DQN
2158,Seed_1,0.0,DQN
2159,Seed_1,0.0,DQN
2160,Seed_1,6.269999999999996,DQN
2161,Seed_1,10.429999999999996,DQN
2162,Seed_1,10.589999999999996,DQN
2163,Seed_1,10.589999999999996,DQN
2164,Seed_1,0.0,DQN
2165,Seed_1,0.0,DQN
2166,Seed_1,10.589999999999996,DQN
2167,Seed_1,0.0,DQN
2168,Seed_1,4.769999999999998,DQN
2169,Seed_1,5.029999999999998,DQN
2170,Seed_1,7.289999999999996,DQN
2171,Seed_1,5.149999999999998,DQN
2172,Seed_1,10.429999999999996,DQN
2173,Seed_1,0.0,DQN
2174,Seed_1,4.609999999999997,DQN
2175,Seed_1,0.0,DQN
2176,Seed_1,0.0,DQN
2177,Seed_1,2.92,DQN
2178,Seed_1,8.920000000000002,DQN
2179,Seed_1,4.849999999999998,DQN
2180,Seed_1,0.0,DQN
2181,Seed_1,10.429999999999996,DQN
2182,Seed_1,4.689999999999998,DQN
2183,Seed_1,0.0,DQN
2184,Seed_1,10.589999999999996,DQN
2185,Seed_1,0.0,DQN
2186,Seed_1,0.0,DQN
2187,Seed_1,10.589999999999996,DQN
2188,Seed_1,0.0,DQN
2189,Seed_1,0.0,DQN
2190,Seed_1,5.459999999999997,DQN
2191,Seed_1,10.429999999999996,DQN
2192,Seed_1,10.429999999999996,DQN
2193,Seed_1,0.0,DQN
2194,Seed_1,1.6400000000000001,DQN
2195,Seed_1,0.0,DQN
2196,Seed_1,0.0,DQN
2197,Seed_1,6.719999999999995,DQN
2198,Seed_1,10.429999999999996,DQN
2199,Seed_1,0.0,DQN
2200,Seed_1,0.0,DQN
2201,Seed_1,6.249999999999996,DQN
2202,Seed_1,5.889999999999996,DQN
2203,Seed_1,0.0,DQN
2204,Seed_1,5.649999999999996,DQN
2205,Seed_1,0.0,DQN
2206,Seed_1,5.679999999999996,DQN
2207,Seed_1,11.869999999999997,DQN
2208,Seed_1,10.429999999999996,DQN
2209,Seed_1,0.0,DQN
2210,Seed_1,10.429999999999996,DQN
2211,Seed_1,0.0,DQN
2212,Seed_1,10.429999999999996,DQN
2213,Seed_1,0.0,DQN
2214,Seed_1,10.429999999999996,DQN
2215,Seed_1,10.749999999999996,DQN
2216,Seed_1,10.429999999999996,DQN
2217,Seed_1,11.229999999999997,DQN
2218,Seed_1,0.0,DQN
2219,Seed_1,0.0,DQN
2220,Seed_1,0.0,DQN
2221,Seed_1,10.429999999999996,DQN
2222,Seed_1,0.0,DQN
2223,Seed_1,0.91,DQN
2224,Seed_1,10.749999999999996,DQN
2225,Seed_1,0.0,DQN
2226,Seed_1,5.419999999999996,DQN
2227,Seed_1,0.66,DQN
2228,Seed_1,0.0,DQN
2229,Seed_1,10.589999999999996,DQN
2230,Seed_1,0.45000000000000007,DQN
2231,Seed_1,5.31,DQN
2232,Seed_1,0.0,DQN
2233,Seed_1,5.259999999999997,DQN
2234,Seed_1,10.589999999999996,DQN
2235,Seed_1,0.44999999999999996,DQN
2236,Seed_1,0.4600000000000001,DQN
2237,Seed_1,10.589999999999996,DQN
2238,Seed_1,0.0,DQN
2239,Seed_1,0.4700000000000001,DQN
2240,Seed_1,5.519999999999997,DQN
2241,Seed_1,0.5900000000000001,DQN
2242,Seed_1,0.6300000000000001,DQN
2243,Seed_1,5.259999999999997,DQN
2244,Seed_1,10.589999999999996,DQN
2245,Seed_1,0.0,DQN
2246,Seed_1,5.149999999999998,DQN
2247,Seed_1,0.9500000000000001,DQN
2248,Seed_1,1.27,DQN
2249,Seed_1,0.0,DQN
2250,Seed_1,0.0,DQN
2251,Seed_1,0.0,DQN
2252,Seed_1,8.880000000000003,DQN
2253,Seed_1,1.3199999999999998,DQN
2254,Seed_1,6.6000000000000005,DQN
2255,Seed_1,0.0,DQN
2256,Seed_1,7.3799999999999955,DQN
2257,Seed_1,10.429999999999996,DQN
